snake_id,Length,Diameter,Color-RGB-R,Color-RGB-G,Color-RGB-B,Rattle,Rattle-Index,Venom,Venom_ind,Food,Predator,Scales Per Inch,Species,Region,swamp,tree,ground,underground
8314,5.012656152,3.159407895,43,7,89,0,6671,0,0,0.878273269,1.170073315,0.621069303,9,2,0,0,0,1
8317,8.30162487,1.949465225,25,37,28,0,6674,0,0,1.411185885,0.779133555,2.487559804,16,7,1,0,0,0
8318,3.126272522,1.835896086,34,166,118,3.251476539,8537,0,0,0.062306437,1.494013217,1.101795531,15,0,1,1,1,1
8321,1.318428405,0.291414041,204,210,226,12.05832148,9117,0,0,0.986925522,0.428687915,1.683220958,12,7,0,0,0,1
8323,2.294959572,0.116890834,254,248,222,0,6677,0,0,1.912338543,1.307949729,3.482109704,8,1,0,0,1,1
8324,2.416985537,0.789084751,57,71,88,28.15171171,9650,0,0,0.04938525,0.64204426,2.33239113,13,1,0,0,1,0
8325,1.854163708,0.836521454,2,41,113,0,6678,0,0,0.315151478,0.094120521,2.044397364,19,7,1,0,0,0
8326,2.293817884,0.065392114,241,93,209,0,6679,0,0,0.607439478,3.151249642,4.650847481,21,8,0,0,1,0
8329,1.441252565,1.293816531,247,250,220,0,6681,0,0,1.076685826,2.089608041,3.176951996,6,0,1,0,0,1
8330,2.527056115,0.08744866,31,16,16,0,6682,0,0,1.513193766,0.132001942,2.656796458,6,2,0,0,1,1
8332,19.93744372,3.569177486,65,116,106,0,6683,0,0,0.211344977,0.639818701,4.862558904,3,0,0,0,0,1
8334,1.113560139,0.974536815,34,39,47,0,6685,0,0,1.899386573,2.286107702,3.713405249,17,6,0,0,1,0
8336,14.28290529,1.736345383,31,44,24,26.42147317,9595,0,0,1.824121803,2.735714976,1.413015694,15,7,0,0,0,1
8337,11.32823176,1.367068717,6,0,11,0,6687,0,0,1.67042396,0.722019094,0.513168834,22,2,0,0,0,1
8348,14.81039535,2.351313634,11,8,13,0,6697,0,0,0.133095288,0.454002996,3.611127729,24,6,1,0,1,0
8349,9.761934474,2.129355896,60,134,153,0,6698,0,0,1.305983609,2.122042166,0.70433049,22,5,1,0,1,1
8350,2.62256778,0.201194143,186,172,137,43.02811843,9922,0,0,0.351449705,0.99647556,4.604205996,12,1,0,0,1,0
8352,2.686982013,0.49242779,163,190,178,0,6700,0,0,1.126646633,1.489841871,3.527902501,21,7,0,0,1,1
8354,12.00725873,1.406306501,24,22,42,22.15756327,9455,0,0,2.301892906,0.478536033,1.662860464,15,6,0,0,0,1
8357,1.646364371,0.478712707,89,50,111,0,6703,0,0,0.734700993,0.404978506,3.451644999,10,9,0,0,0,1
8359,1.820776821,0.49044958,16,14,13,0,6705,0,0,0.240605669,2.02908442,0.269424579,18,2,1,0,0,0
8360,0.955607663,0.140625528,24,131,14,0,6706,0,0,0.505785806,1.255121273,0.32423554,22,5,1,0,0,0
8361,8.920268698,0.98115828,192,247,179,26.17251437,9580,0,0,0.130250597,1.733983971,0.133564854,14,1,0,0,1,1
8363,1.791659835,0.414648924,189,244,246,0,6707,0,0,0.107294397,1.637056125,2.989544006,10,7,0,0,0,1
8364,1.710034141,1.575594616,30,37,10,20.68855144,9406,0,0,0.89590352,2.386677918,1.575171659,15,2,1,1,1,1
8367,0.876161134,0.745326189,113,76,118,0,6710,0,0,1.681992725,1.123569265,2.537994802,6,0,1,0,0,0
8368,14.33922746,1.504988361,99,107,236,0,6711,0,0,1.753811327,0.546928033,1.937089909,8,0,1,0,0,0
8371,8.898252959,1.950123996,39,54,115,0,6713,0,0,1.209698623,1.027018334,1.964224219,9,5,0,0,1,1
8373,9.127717854,2.149851215,209,191,159,0,6715,0,0,0.873745707,3.128050463,1.377310911,6,5,0,1,0,0
8376,0.570922627,0.398990705,151,209,209,0,6718,0,0,1.505320173,2.516764155,1.629185203,20,8,0,1,0,0
8377,9.923038622,3.02845722,91,69,50,0,6719,0,0,0.01116432,2.528089121,1.216017862,10,1,0,1,0,0
8378,1.787481418,1.115638563,92,76,110,0,6720,0,0,2.478495449,2.957876027,2.79229296,19,2,0,0,1,0
8380,2.189457465,0.033288501,166,49,201,0,6722,0,0,0.339021753,1.76190375,3.307665789,2,6,0,0,1,0
8381,2.190048016,0.168018066,152,167,167,0,6723,0,0,0.113232059,0.624640589,2.4886379,6,2,0,0,1,0
8382,0.995056886,0.979124388,54,132,129,0,6724,0,0,1.585186582,0.103565932,1.332346838,18,5,1,1,0,0
8383,1.433727306,0.136433327,9,11,6,0,6725,0,0,1.312722968,0.982727945,0.57103798,10,1,0,0,1,0
8385,10.64044694,1.629081884,117,224,233,8.398360309,8945,0,0,0.056819134,1.198655837,0.318757084,15,2,1,0,1,1
8386,0.278992611,0.051221872,245,245,91,0,6727,0,0,1.040667744,2.939612609,0.309431648,24,0,0,0,1,0
8387,1.767846853,0.432963629,90,52,47,27.07148953,9619,0,0,1.263747648,1.401027824,2.906091213,12,6,1,0,0,1
8389,1.382502557,0.484661637,7,11,0,0,6729,0,0,0.819271866,0.798657811,2.377967902,1,2,0,0,0,1
8391,1.650914773,0.363966649,48,59,99,26.36739323,9591,0,0,1.667925694,0.243340175,3.092522128,14,8,1,1,1,1
8393,0.701665027,0.663015132,64,60,61,0,6731,0,0,1.911003859,2.689576005,0.603905155,24,2,1,0,0,0
8394,4.537410884,1.348565482,10,245,39,0,6732,0,0,1.609510896,0.525979202,0.548568257,18,2,0,0,1,0
8395,1.854127871,0.184819883,65,139,156,0,6733,0,0,0.340773725,0.06667061,2.790228233,24,5,1,0,1,1
8397,2.624830096,0.453769124,0,130,167,0,6734,0,0,0.057773158,1.482309177,4.892809274,3,9,0,0,1,0
8399,2.513715777,0.840908298,70,56,174,0,6736,0,0,0.560877917,1.616158222,1.490200191,18,6,1,1,1,1
8400,7.586009175,1.376800814,94,51,130,0,6737,0,0,1.085715237,0.236645908,1.53368965,6,5,1,0,0,0
8401,8.090609478,1.721248226,26,23,72,0,6738,0,0,0.65907128,2.942982777,0.159222731,21,6,1,1,1,1
8406,5.083702993,1.231091277,170,55,129,0,6743,0,0,0.603941968,1.501544506,2.03196766,21,0,0,0,1,1
8407,3.873061142,2.178181045,61,13,72,7.255622272,8892,0,0,1.570061124,2.746006555,0.134850485,14,6,0,0,0,1
8409,1.408786773,0.685210499,50,54,57,0,6745,0,0,0.437004042,2.608033913,1.542589793,6,5,0,0,1,0
8410,0.332917829,0.210166908,160,7,231,0,6746,0,0,0.767449914,0.05330704,0.459436961,9,2,1,0,0,1
8411,4.245444972,2.568394866,7,16,40,20.09018515,9387,0,0,1.55922506,1.520906246,1.163522304,13,9,0,0,1,1
8414,2.206230089,0.795407113,15,12,17,0,6747,0,0,0.898821299,2.03047169,4.20860063,24,2,0,1,0,0
8416,1.110874121,0.335154014,114,110,115,0,6749,0,0,2.831919829,3.450643676,2.154544718,0,0,0,0,0,1
8417,14.16697065,1.770816259,243,1,101,0,6750,0,0,1.017771749,0.892022856,1.834141746,1,6,0,1,0,1
8418,18.20105708,3.379328418,1,9,7,0,6751,0,0,1.525384571,3.891205003,0.508546406,2,5,0,0,1,0
8421,3.061986441,0.612045629,230,213,228,0,6752,0,0,0.001828829,1.072546532,0.938243333,4,2,0,0,0,1
8422,2.007164695,0.031670137,9,51,19,0,6753,0,0,1.541914026,1.859259729,3.484291944,24,8,0,0,1,0
8423,1.79748934,0.255866198,162,214,1,0,6754,0,0,0.123303681,0.20617322,0.782120243,6,1,1,0,0,0
8427,1.966804921,0.30061624,8,44,31,0,6756,0,0,1.120998424,1.72982442,2.393984932,22,9,0,0,0,1
8428,3.123236149,1.899761091,35,45,44,0,6757,0,0,0.817711891,0.074849637,0.219265815,9,5,1,0,0,0
8429,1.089162121,0.970076538,18,17,18,0,6758,0,0,0.006964254,0.037870542,2.027576347,2,7,0,0,0,1
8430,2.505342029,0.733724154,100,99,121,0,6759,0,0,1.889850688,0.330782034,3.39514559,19,1,0,0,0,1
8431,1.713804099,0.143308395,41,67,37,0,6760,0,0,1.077224061,1.503353012,3.368950492,10,8,0,0,0,1
8432,3.905503057,1.252077678,71,198,183,0,6761,0,0,0.527162349,4.218051967,5.477040629,8,4,0,0,0,1
8433,6.411418362,2.463613526,38,75,77,0,6762,0,0,0.193756491,2.608820717,2.199357401,4,9,0,0,1,1
8434,1.375563918,0.924204125,235,208,60,0,6763,0,0,1.543492783,0.842615261,1.684998653,5,3,0,0,0,1
8435,7.040643191,3.021364504,6,56,57,0,6764,0,0,0.052078835,0.131257318,1.068577343,2,2,0,0,1,0
8436,2.062559933,1.057716752,12,135,74,0,6765,0,0,0.008657661,3.429474379,3.608404996,16,7,1,0,0,1
8437,7.585035736,0.937825881,7,12,13,10.6786538,9063,0,0,0.606194488,1.660063332,2.603087878,11,5,0,0,0,1
8439,1.849292166,0.136708309,63,36,99,0,6767,0,0,0.951366673,0.735029923,1.136214281,3,5,1,0,0,0
8443,11.20017903,1.356661761,41,206,239,0,6769,0,0,0.107985592,0.099852137,3.490081436,17,2,1,0,1,1
8445,3.219314666,1.274237912,65,71,73,0,6771,0,0,0.671430473,2.035590205,4.659755368,22,3,1,0,0,0
8448,0.257975267,0.203787581,13,69,0,0,6774,0,0,0.232296225,1.238075944,0.810676198,8,7,1,0,0,0
8450,2.077581888,0.228030774,15,13,11,0,6776,0,0,0.873957678,0.39641971,3.585154256,8,0,0,0,0,1
8452,4.32030885,2.056409436,54,21,33,0,6778,0,0,0.217567341,2.964855428,6.151091263,10,8,0,0,0,1
8456,2.606727388,0.057603157,140,107,184,0,6780,0,0,0.739629447,0.483819833,2.810634635,19,7,0,0,1,0
8457,3.471875913,1.294680495,183,203,178,0,6781,0,0,0.396537951,0.389789028,0.182679191,6,8,0,0,1,0
8459,19.71250953,3.930192128,1,55,178,0,6783,0,0,1.311482009,0.013134255,3.907548637,19,7,1,0,0,1
8461,3.285505223,1.415118574,165,85,217,0,6785,0,0,1.092123652,1.335871272,5.164870937,24,0,0,0,0,1
8463,4.890371159,1.454075713,150,26,134,0,6787,0,0,0.927212083,3.144086778,0.505464968,0,5,1,1,0,0
8464,2.175718873,0.602587285,17,10,22,0,6788,0,0,0.793972021,0.648255852,4.819311467,3,6,0,1,0,1
8465,13.9605336,1.933316798,224,217,188,0,6789,0,0,0.221702735,1.020930291,4.038975948,22,2,0,0,1,1
8466,7.98087703,1.573322218,58,18,146,0,6790,0,0,0.496213753,0.359107639,2.414066036,10,7,0,0,1,0
8468,26.97662644,2.722127525,84,19,14,0,6792,0,0,0.360530797,1.880921185,6.254274749,4,2,1,0,1,0
8470,1.05236833,0.3462706,43,183,50,0,6794,0,0,0.217029814,0.694143339,0.337561392,5,2,0,0,1,1
8471,1.935482195,1.684730777,108,85,82,0,6795,0,0,0.546130768,0.765916206,2.623718426,3,0,0,0,1,1
8473,2.269543239,0.821026113,209,164,8,0,6797,0,0,0.769474274,2.7429143,3.477341988,20,5,0,0,0,1
8474,9.723547614,2.407124378,48,153,172,0,6798,0,0,0.046755449,0.449025834,3.422743575,4,6,0,0,1,0
8476,32.91992461,4.371011316,115,114,57,0,6799,0,0,0.907836311,2.748399164,3.103279375,19,0,0,0,1,0
8479,1.484060402,0.565555235,134,114,209,0,6802,0,0,1.025803877,1.243683598,0.938002543,5,6,0,0,1,0
8480,6.142105724,0.952772471,10,11,10,0,6803,0,0,0.757256174,3.886942854,0.516362095,4,6,1,0,0,0
8481,10.018906,2.918369246,44,26,43,0,6804,0,0,3.053560066,1.015549412,2.777286148,10,0,1,0,0,0
8483,0.926309069,0.660468987,14,17,20,0,6806,0,0,1.233425401,0.675322136,0.257237739,20,0,0,0,1,0
8484,10.98882955,2.060362429,186,118,164,0,6807,0,0,0.012777981,0.053322196,0.989199439,1,1,0,0,1,1
8488,4.138170643,1.053742589,8,9,8,0,6811,0,0,2.67700966,1.39753668,0.47237716,21,1,0,0,1,1
8490,4.630509396,1.609493457,98,103,116,0,6813,0,0,0.342652674,0.912335026,0.023685682,23,2,0,0,0,1
8493,8.018064157,4.965344497,71,11,37,0,6815,0,0,0.157076061,2.714910259,3.00049906,7,6,0,0,1,1
8494,0.728517013,0.460108584,31,55,24,0,6816,0,0,0.942840906,1.531894016,0.483788572,6,0,1,0,0,0
8496,2.238322619,1.230497155,92,208,188,20.94126465,9416,0,0,0.556843579,0.19682165,2.817722128,14,4,0,0,0,1
8500,16.63743834,1.778908207,65,62,65,0,6820,0,0,0.062497019,0.994340285,2.022252286,18,8,0,0,1,0
8501,2.487046943,1.406528015,26,16,45,12.59208627,9135,0,0,0.682955388,0.002308284,0.529565624,14,4,0,0,0,1
8503,7.855333062,1.979237682,13,14,78,0,6822,0,0,0.606304684,0.552739347,1.799868972,21,3,0,0,1,1
8504,1.193649619,0.786208794,49,90,29,13.02373053,9160,0,0,0.494989112,0.599883791,0.618388329,11,3,1,0,1,1
8505,1.462972125,0.636105668,71,0,84,0,6823,0,0,1.786013967,0.777334273,1.944491747,17,2,0,0,0,1
8506,16.8635924,1.714866803,55,31,153,0,6824,0,0,1.116209232,0.535382344,2.186156306,16,8,1,1,1,1
8508,11.33139749,3.338766018,50,183,33,9.569702093,9005,0,0,0.302867452,1.075544199,2.363336689,12,8,0,0,0,1
8510,1.2136698,1.028826685,104,91,72,0,6826,0,0,1.140827817,0.69522839,2.90412703,6,5,0,0,1,1
8511,3.541715437,1.597481832,67,16,22,11.96253801,9114,0,0,0.672170638,0.089778502,0.288415029,11,3,1,1,1,1
8512,10.8374265,1.099919199,247,248,169,0,6827,0,0,0.210545601,1.366617142,1.367670633,5,9,0,0,0,1
8513,20.74368155,2.782028213,112,44,170,0,6828,0,0,0.023586105,0.307164594,3.533780569,19,1,0,1,0,0
8517,12.27322465,1.471320697,32,25,32,0,6831,0,0,0.363093686,0.276131645,1.078488876,7,6,0,0,1,1
8518,10.30231814,5.058006461,97,73,30,0,6832,0,0,1.126623824,0.09851406,5.768564279,23,3,0,1,1,0
8519,1.505965962,0.238587797,48,114,47,0,6833,0,0,1.233190782,1.972134194,0.251091564,16,3,0,0,1,1
8520,4.153172392,1.76300045,74,105,100,0,6834,0,0,0.287420849,1.099198166,0.023873913,17,1,0,1,0,0
8521,8.327391611,2.200752256,88,118,136,0,6835,0,0,0.228867997,0.038179324,4.420364309,0,3,0,1,1,0
8522,2.16239576,0.131211808,69,60,54,0,6836,0,0,0.423372001,0.378372613,1.167146674,9,4,0,0,0,1
8524,4.188880887,2.092899554,182,221,167,0,6838,0,0,2.635901389,1.024937455,0.0493468,6,0,0,0,0,1
8525,1.188577048,0.911063191,50,224,96,0,6839,0,0,1.56374908,3.247108591,2.232298001,24,4,0,1,0,0
8528,1.150362062,0.087204481,80,112,98,0,6842,0,0,0.317692641,1.459243184,2.691127761,10,6,0,0,0,1
8531,2.166726532,0.172211358,91,91,96,0,6845,0,0,0.405210768,0.996470285,3.391985542,7,7,0,0,0,1
8537,16.68206083,4.268893754,15,37,31,0,6850,0,0,2.141280446,0.818963586,4.07721049,21,5,1,0,1,0
8538,2.133151279,0.189853358,6,45,107,0,6851,0,0,0.235095894,0.447498767,2.596055612,0,9,0,0,1,0
8539,1.838621333,1.492615,221,223,239,0,6852,0,0,0.436166145,0.269146599,0.330189581,0,2,0,0,1,1
8540,3.32445436,1.109575259,109,188,190,6.57259394,8843,0,0,0.60795214,0.191050185,0.329344321,11,0,1,0,0,1
8542,2.261503148,0.729007576,204,172,223,0,6854,0,0,0.813856011,5.349438438,2.709787781,3,8,0,0,1,1
8543,2.094600218,0.080405695,90,110,96,19.38285951,9362,0,0,0.67706265,1.408167495,3.234402298,13,8,0,0,1,0
8544,8.833478337,3.212450235,95,95,27,12.86322025,9156,0,0,0.946746134,2.403935486,0.931669926,15,0,0,1,1,1
8546,0.289410639,0.155039338,86,87,102,0,6855,0,0,0.573648754,2.960713913,0.042265758,20,9,0,0,0,1
8547,3.59693009,2.03725276,16,23,5,0,6856,0,0,0.741386636,0.604432306,6.008463346,0,5,0,0,1,1
8548,16.38893191,2.387893176,160,73,137,0,6857,0,0,2.224999553,0.494146453,3.030518986,10,5,0,0,0,1
8550,9.80068533,1.680850858,16,9,1,0,6859,0,0,0.500701115,0.548622481,0.008146317,2,5,1,0,0,0
8554,0.629931635,0.145346964,152,152,155,0,6863,0,0,1.832847894,4.543407213,2.00997282,19,4,0,0,1,0
8558,3.677732567,1.561793443,45,121,93,13.24516218,9167,0,0,0.368741925,2.621161763,0.79261197,11,8,0,1,0,0
8559,8.600095118,1.791148664,67,7,13,0,6865,0,0,0.839938018,0.03776226,4.033064443,17,4,1,0,0,0
8560,1.971949032,1.158240462,233,228,229,0,6866,0,0,0.173377982,1.4547064,2.090051653,22,6,0,0,0,1
8561,2.823930039,1.791064499,51,54,52,0,6867,0,0,0.034764933,1.742201307,0.578608262,21,0,0,0,0,1
8564,2.104210559,1.268518903,249,190,213,0,6870,0,0,1.501126338,0.802157352,0.420665326,0,2,0,0,1,1
8567,8.088009659,0.847696229,124,125,126,0,6872,0,0,0.787052296,0.593061388,1.904938109,24,9,1,0,1,0
8568,5.305897829,2.545353457,116,114,131,25.36958927,9553,0,0,1.786488067,0.430459298,1.400567498,15,5,0,0,0,1
8569,13.38092383,1.756064672,89,33,73,22.22960545,9458,0,0,1.211979942,0.187253028,3.459158691,15,6,1,0,0,0
8570,12.43175738,2.676447778,28,4,103,0,6873,0,0,0.1094949,0.629223765,4.804798073,18,6,1,0,0,1
8572,3.020291001,1.178198291,58,80,122,0,6875,0,0,1.10661483,0.992245449,4.978282318,22,6,0,0,0,1
8573,2.46801614,0.415854831,166,223,223,18.65338083,9338,0,0,0.90268068,1.986950577,2.771827118,12,5,0,0,0,1
8575,2.049439748,0.598534043,243,244,225,0,6877,0,0,1.405113424,0.053453703,2.172862483,9,2,1,1,1,0
8577,0.713496821,0.462921831,92,116,162,0,6879,0,0,1.836047381,0.460268844,1.920344282,19,2,1,0,0,0
8579,0.893875604,0.077054946,78,11,26,40.93520184,9899,0,0,1.204130305,3.602730003,1.598425403,14,6,0,0,0,1
8581,2.500554524,0.749340332,61,66,121,0,6881,0,0,1.716748811,0.528050056,1.049211813,18,6,1,0,1,0
8582,15.09424832,3.131694417,33,87,66,0,6882,0,0,0.811355505,0.32800008,3.017217767,20,3,1,0,0,0
8585,6.255916913,1.062292123,43,63,76,0,6885,0,0,0.300502663,1.105912893,1.430875773,3,0,1,1,0,0
8589,2.915839639,0.471950664,94,128,119,0,6889,0,0,0.422079217,2.124603119,3.743813174,4,4,0,0,1,1
8590,14.41810777,3.089007576,171,154,99,0,6890,0,0,0.124844953,1.961110688,2.376133117,7,2,0,0,0,1
8591,3.473008659,0.372567555,96,196,188,0,6891,0,0,1.120109192,2.47624058,0.438575735,0,6,0,0,1,0
8593,1.8061946,0.11445833,71,21,39,0,6893,0,0,0.693837431,0.478651931,1.481051521,1,1,0,1,0,0
8595,4.052687766,1.981829657,221,37,91,0,6894,0,0,0.092598489,2.163400789,1.381719444,5,5,1,0,0,1
8596,6.260159184,4.04690349,22,23,24,8.069821272,8923,0,0,0.592579363,0.927048498,5.532646509,15,2,0,0,1,1
8599,0.76522142,0.353975052,82,145,91,0,6897,0,0,1.637694369,2.026632123,0.818249657,21,7,0,0,0,1
8603,4.64847215,2.146424491,17,35,37,0,6900,0,0,0.274298359,0.001376059,2.514618598,5,9,1,1,1,1
8605,2.825623059,2.628942357,50,65,66,21.13792087,9422,0,0,0.512713606,0.820565558,5.040800178,15,4,1,0,0,1
8606,2.472924337,1.357004447,19,18,33,0,6902,0,0,0.520997138,1.935716589,4.177302052,20,2,0,0,1,1
8608,4.621529789,2.235885158,7,23,32,16.22115957,9258,0,0,1.030335092,0.183630707,2.7316453,15,3,0,1,0,0
8609,9.028616875,1.756269954,107,70,87,0,6904,0,0,0.239500828,0.964853357,1.534922515,4,2,1,0,0,1
8612,6.926966282,0.854613286,135,74,79,0,6907,0,0,0.192098439,3.456819758,0.546554319,19,8,0,0,1,0
8615,9.832659886,2.876963868,146,198,77,0,6910,0,0,0.299941076,1.769049877,3.008894603,7,2,0,0,0,1
8620,3.88700801,1.209611606,36,49,11,0,6913,0,0,0.59003989,0.887038112,0.365110294,18,8,0,0,1,0
8621,1.14434406,0.592926447,181,132,141,0,6914,0,0,1.436775751,0.159307974,1.712056626,8,5,1,0,1,1
8623,10.75343254,1.29852016,40,86,45,0,6916,0,0,0.53179158,1.519845262,1.487592796,2,5,1,0,0,1
8624,17.65595229,2.124412338,148,134,8,0,6917,0,0,1.377557175,2.683660913,2.238280721,21,2,0,0,0,1
8625,5.133216347,2.372901113,144,143,76,23.708324,9503,0,0,1.765795786,3.75985296,1.006765487,15,7,0,0,0,1
8629,2.171043139,0.297871732,66,19,50,0,6921,0,0,0.088376188,1.045347117,3.723983839,4,2,0,0,0,1
8632,2.457651796,0.620958922,109,146,81,0,6924,0,0,1.541832194,1.46064465,0.844491655,20,3,0,0,0,1
8633,8.690843305,3.089431361,88,51,93,0,6925,0,0,1.536070663,0.78964023,3.86907673,4,9,1,0,1,1
8634,4.537617371,0.988741595,5,27,75,0,6926,0,0,1.235450378,0.689953255,1.646866984,18,6,1,0,0,0
8635,2.233808998,0.850138201,82,15,169,27.20294117,9624,0,0,1.243643359,4.975782161,1.376277683,15,0,0,0,0,1
8636,2.203296748,0.573342631,55,104,72,0,6927,0,0,0.46817528,0.112464312,2.065051846,0,2,0,1,0,0
8638,2.535031774,0.056040719,209,52,253,0,6928,0,0,2.732415737,1.777608835,2.948403592,24,5,1,0,0,0
8639,6.114528491,1.538889427,149,146,140,0,6929,0,0,0.824774663,0.022524217,0.638265651,16,7,0,1,0,1
8640,13.13462727,2.431331432,61,118,43,0,6930,0,0,0.610204053,1.894286783,2.153052922,20,9,0,0,1,0
8642,1.816480883,1.091000468,59,65,65,0,6932,0,0,0.37654701,1.92539446,2.216928801,5,1,0,1,1,0
8645,13.34542334,2.264523457,94,103,125,0,6935,0,0,0.885155712,1.272695233,2.465768594,0,7,0,0,0,1
8646,7.485233768,0.978269571,45,80,85,0,6936,0,0,0.627303485,0.04287972,1.833738548,18,7,1,0,0,0
8647,1.694432278,0.484378338,45,25,45,10.6672931,9062,0,0,1.087854703,2.295165409,2.005859841,11,0,0,1,0,0
8649,3.631120256,2.179119232,206,208,188,0,6938,0,0,0.713635464,0.745379388,0.508614979,21,0,0,1,0,1
8651,3.541638916,2.161897085,145,26,208,0,6940,0,0,1.520107723,0.442498728,4.267852491,3,6,0,0,0,1
8652,2.883364944,0.396128006,185,107,100,0,6941,0,0,0.496717912,1.188064145,0.640255448,2,5,0,1,0,0
8653,3.697399814,1.637154945,10,14,16,9.864912526,9027,0,0,0.736887353,0.991252997,1.420659974,15,8,0,0,1,1
8654,11.95741864,1.2244602,59,114,48,0,6942,0,0,0.522362239,1.576806517,0.08931709,2,5,1,1,0,0
8657,28.59703826,2.981280538,35,5,25,0,6945,0,0,0.235991147,2.904601393,1.510056482,1,6,0,0,1,0
8659,7.9381984,1.236741121,158,186,112,0,6947,0,0,0.148233045,1.51817586,0.947242398,18,3,0,1,1,0
8660,1.56694158,0.516320184,174,180,48,0,6948,0,0,2.150500403,0.423325177,1.031202046,10,2,1,0,0,1
8661,17.27999231,1.976441018,89,90,77,0,6949,0,0,0.278967015,1.329510699,0.034446966,24,6,1,0,0,0
8662,5.988958341,3.684358994,63,99,85,24.9005878,9536,0,0,1.609333186,0.73270615,5.394127938,11,4,0,1,0,0
8663,2.109039572,0.553694687,68,82,68,0,6950,0,0,0.884016787,1.166562829,1.486037309,18,9,0,1,0,0
8664,6.311845755,1.096857715,117,189,228,0,6951,0,0,1.061913344,3.519076871,0.511020537,7,1,0,0,1,0
8670,12.23649206,1.364377308,32,63,38,0,6957,0,0,1.173822379,0.746006504,4.485793125,6,7,1,0,0,0
8671,7.201118891,0.843470413,146,101,215,0,6958,0,0,0.064338555,1.315876024,1.494471471,17,4,0,0,0,1
8672,3.144972107,1.746914233,55,35,20,13.95329747,9189,0,0,0.99914419,3.253918042,0.186323723,15,7,0,0,0,1
8673,8.725548129,3.360800135,91,103,84,0,6959,0,0,1.20355391,2.141656644,0.923300678,8,4,0,0,1,0
8676,29.32962751,4.209965645,3,2,3,0,6961,0,0,0.164594784,0.091648216,5.367902893,24,7,1,1,1,1
8677,1.951196197,0.235000349,156,143,145,19.31581994,9358,0,0,0.054637786,0.336257464,2.371882941,14,8,0,0,0,1
8678,2.921218162,0.631455426,72,86,115,46.18829865,9941,0,0,1.185451898,1.738269477,1.913221727,11,2,0,0,0,1
8679,10.09743056,1.745021951,4,4,3,0,6962,0,0,1.780924449,0.407874161,3.441797364,9,9,0,0,0,1
8680,2.015606476,1.731286169,70,61,6,0,6963,0,0,1.673123613,1.085101962,0.4873941,5,9,0,0,1,0
8682,6.998522505,1.480922946,185,189,206,0,6964,0,0,0.461225006,1.250291921,0.424253224,4,9,0,1,0,1
8683,1.491104784,1.032650349,84,125,183,0,6965,0,0,0.525348484,2.836599091,5.359087144,19,1,1,0,0,0
8686,0.922062749,0.682583365,61,43,55,30.25114535,9713,0,0,1.62564832,2.54339978,0.260556469,11,8,0,0,1,1
8687,6.210015274,1.311037802,0,39,41,0,6967,0,0,1.478483086,0.357117184,1.377361075,24,1,0,0,1,1
8688,2.324598268,0.775805671,86,6,159,0,6968,0,0,0.653899776,0.537559409,4.459141896,2,9,0,0,1,0
8690,4.915617164,2.211533151,100,81,85,0,6970,0,0,0.265425508,0.486775815,0.894762903,16,3,1,0,0,1
8696,1.819649789,0.276585509,0,0,0,0,6974,0,0,0.482156058,0.593814049,1.2578998,22,7,1,0,0,1
8697,1.942229202,0.457424961,85,79,72,0,6975,0,0,0.058865644,0.871633838,3.23456035,4,9,1,0,1,1
8699,2.794672178,0.217387776,49,43,50,13.09166554,9163,0,0,1.020162259,1.68751531,3.366077261,11,5,1,0,1,1
8701,10.73974262,3.856091398,12,188,109,0,6978,0,0,0.098754857,1.218440608,3.211335871,2,9,0,0,1,0
8702,14.14753498,2.080525558,55,82,51,19.59021572,9372,0,0,0.158366056,0.244148523,3.880326702,15,5,0,0,0,1
8704,1.617225666,0.572644693,6,36,43,0,6980,0,0,2.272249428,1.573514821,1.606406561,18,0,0,1,1,0
8709,6.461648508,2.505189796,8,35,70,0,6985,0,0,0.455082507,1.79835838,2.093201104,8,7,0,0,1,0
8710,2.517578631,0.639720004,15,40,126,0,6986,0,0,0.526368401,1.884555205,4.344294289,0,1,0,0,1,0
8712,1.178879493,0.497039848,212,183,199,0,6988,0,0,0.666182455,1.527691351,1.89334093,17,7,0,0,0,1
8715,0.667449337,0.166205183,162,244,252,0,6991,0,0,2.083370401,1.821066947,1.069625745,8,6,0,0,1,1
8716,1.410617462,0.941533235,69,74,22,0,6992,0,0,0.594472277,0.832901352,2.201566839,17,9,0,1,1,1
8718,7.016970166,4.201957066,63,164,161,0,6994,0,0,1.408411579,1.640281109,3.246542217,8,8,1,1,0,0
8720,2.585996043,0.577556127,41,30,8,0,6996,0,0,0.900319211,2.480679274,4.477270838,17,7,0,0,0,1
8721,2.056221318,0.144269229,178,213,189,15.99686397,9247,0,0,0.81382874,0.405499168,0.915007215,14,1,0,0,1,0
8722,8.696324746,2.436005086,25,94,114,0,6997,0,0,0.938144551,3.032588911,1.765256339,23,2,0,1,0,1
8723,4.66081174,1.578461695,181,149,108,0,6998,0,0,1.724398523,2.290241861,1.002565702,3,6,1,0,0,1
8727,1.834946067,0.90341488,118,108,109,0,7002,0,0,1.022592893,1.88479855,1.853830303,21,4,1,0,0,1
8731,3.065548961,0.745647953,112,75,82,72.73998844,9996,0,0,0.260221727,0.221038203,5.574603474,11,9,0,1,0,0
